02	-0.30	-0.82	-623609	OFF	-0.30	0.14	-0.58	-0.73	-0.73	-0.19	
633202	ON	0.24	-0.24	0.02	-0.98	-0.02	0.33	
633329	ON	0.45	-0.24	-0.47	-0.98	-0.04	0.34	
633457	ON	0.38	0.58	-0.23	-0.98	-0.02	0.33	
633584	ON	0.02	-0.23	-0.17	-0.99	-0.01	0.32	
633711	ON	-0.17	0.00	0.14	-0.98	-0.02	0.33	
633838	ON	-0.16	0.17	-0.28	-0.99	-0.01	0.33	
633966	ON	0.03	0.02	-0.31	-0.99	-0.02	0.33	
634093	ON	0.16	0.09	-0.38	-0.98	-0.02	0.32	
634220	ON	0.03	0.03	-0.30	-0.98	-0.02	0.32	
634348	ON	0.09	0.09	-0.23	-0.98	-0.03	0.32	
634475	ON	0.05	-0.12	-0.35	-0.98	-0.04	0.33	
634602	ON	-0.17	0.05	0.02	-0.98	-0.02	0.32	
634730	ON	-0.21	0.40	-0.56	-0.98	-0.02	0.33	
634857	ON	0.03	0.89	-1.24	-0.98	-0.03	0.31	
634984	ON	-0.17	0.61	-0.98	-0.97	-0.04	0.31	
635111	ON	-0.65	0.77	-1.27	-0.98	-0.04	0.31	
635239	OFF	-1.33	2.16	-5.36	-1.00	-0.07	0.29	
635366	OFF	-1.71	1.76	-5.41	-0.99	-0.12	0.29	
635493	OFF	-1.73	0.75	-6.94	-0.99	-0.17	0.27	
635621	OFF	-1.47	1.34	-5.84	-0.97	-0.23	0.26	
635748	OFF	-1.01	1.95	-5.30	-0.98	-0.27	0.24	
635875	OFF	-0.12	2.46	-7.50	-0.97	-0.30	0.24	
636003	OFF	-2.04	2.74	-4.85	-0.96	-0.37	0.20	
636130	OFF	-1.83	2.16	-3.54	-0.95	-0.40	0.17	
636257	OFF	-1.50	2.08	-2.51	-0.94	-0.41	0.15	
636385	OFF	-1.17	1.66	-2.30	-0.94	-0.43	0.14	
636512	OFF	-1.36	1.73	-1.69	-0.93	-0.44	0.12	
636639	OFF	-1.15	1.24	-2.01	-0.93	-0.46	0.10	
636767	OFF	-0.44	1.71	-3.98	-0.93	-0.50	0.09	
636894	OFF	0.45	2.11	-3.37	-0.91	-0.52	0.08	
637021	OFF	-0.56	2.32	-2.88	-0.91	-0.52	0.07	
637149	OFF	-1.76	1.15	-2.48	-0.89	-0.55	0.05	
637276	OFF	-1.31	1.24	-2.49	-0.87	-0.56	0.02	
637403	OFF	-1.41	1.06	-2.01	-0.88	-0.57	0.02	
637530	OFF	-2.39	0.77	-2.34	-0.87	-0.57	0.00	
637658	OFF	-2.98	2.74	-3.16	-0.84	-0.61	-0.02	
637785	OFF	-1.45	2.56	-3.24	-0.83	-0.63	-0.05	
637912	OFF	-1.47	1.97	-3.35	-0.83	-0.65	-0.08	
638040	OFF	-1.48	0.94	-2.72	-0.81	-0.64	-0.09	
638167	OFF	-2.41	1.43	-3.12	-0.78	-0.68	-0.11	
638294	OFF	-1.40	1.20	-3.17	-0.78	-0.70	-0.12	
638422	OFF	-0.66	0.99	-2.83	-0.75	-0.71	-0.14	
638548	OFF	-0.61	0.44	-1.90	-0.74	-0.72	-0.15	
638675	OFF	0.02	0.51	-1.08	-0.72	-0.74	-0.14	
638803	OFF	-0.16	0.12	-0.70	-0.72	-0.74	-0.16	
638930	OFF	0.05	0.03	-0.07	-0.72	-0.74	-0.15	
639057	OFF	-0.24	-0.17	0.17	-0.72	-0.74	-0.16	
639185	OFF	0.21	-0.23	0.09	-0.73	-0.73	-0.15	
639312	OFF	0.17	-0.14	-0.03	-0.73	-0.73	-0.15	
639439	OFF	-0.19	0.14	-0.09	-0.73	-0.72	-0.15	
639567	OFF	-0.14	0.02	-0.37	-0.73	-0.73	-0.14	
639694	OFF	-0.09	0.21	-0.38	-0.73	-0.74	-0.14	
639821	OFF	0.07	0.10	-0.12	-0.73	-0.74	-0.15	
639949	OFF	-0.05	0.19	-0.33	-0.72	-0.73	-0.16	
640076	OFF	0.38	-0.03	-0.05	-0.73	-0.73	-0.15	
640203	OFF	0.19	-0.03	-0.21	-0.72	-0.74	-0.16	
